frame,TP,FP,FN,TN
7716,5,0,0,8
7717,6,0,0,2
7718,4,0,0,1
7719,9,0,0,2
7720,6,0,0,3
7721,1,0,0,7
7722,2,0,0,4
7723,0,0,0,2
7724,1,0,0,4
7725,8,0,0,1
7726,7,0,0,2
7727,2,0,0,6
7728,1,0,0,8
7729,3,0,0,1
7730,6,0,0,2
7731,0,0,0,4
7732,6,0,0,9
7733,3,0,0,3
7734,0,0,0,8
7735,8,0,0,1
7736,5,0,0,2
7737,1,0,0,5
7738,8,0,0,6
7739,8,0,0,1
7740,0,0,0,1
7741,9,0,0,6
7742,1,0,0,2
7743,2,0,0,1
7744,5,0,0,3
7745,2,0,0,3
7746,8,0,0,1
7747,7,0,0,3
7748,3,0,0,2
7749,6,0,0,1
7750,5,0,0,2
7751,8,0,0,0
7752,7,0,0,3
7753,7,0,0,2
7754,7,0,0,3
7755,2,0,0,9
7756,8,0,0,1
7757,9,0,0,4
7758,5,0,0,8
7759,9,0,0,8
7760,1,0,0,5
7761,5,0,0,4
7762,4,0,0,4
7763,0,0,0,4
7764,5,0,0,4
7765,9,0,0,2
7766,8,0,0,3
7767,4,0,0,5
7768,2,0,0,6
7769,2,0,0,2
7770,4,0,0,1
7771,2,0,0,9
7772,0,0,0,6
7773,7,0,0,3
7774,4,0,0,3
7775,5,0,0,5
7776,5,0,0,2
7777,2,0,0,0
7778,5,0,0,6
7779,0,0,0,6
7780,7,0,0,3
7781,7,0,0,5
7782,3,0,0,9
7783,1,0,0,4
7784,5,0,0,4
7785,0,0,0,9
7786,0,0,0,2
7787,5,0,0,5
7788,9,0,0,7
7789,0,0,0,0
7790,2,0,0,2
7791,5,0,0,4
7792,1,0,0,6
7793,9,0,0,0
7794,7,0,0,2
7795,1,0,0,9
7796,8,0,0,9
7797,1,0,0,2
7798,4,0,0,8
7799,0,0,0,6
7800,9,0,0,0
7801,1,0,0,8
7802,1,0,0,1
7803,5,0,0,7
7804,7,0,0,6
7805,9,0,0,6
7806,4,0,0,5
7807,3,0,0,6
7808,4,0,0,3
7809,7,0,0,3
7810,7,0,0,7
7811,5,0,0,6
7812,0,0,0,4
7813,7,0,0,3
7814,2,0,0,9
7815,4,0,0,9
7816,8,0,0,1
7817,8,0,0,6
7818,0,0,0,4
7819,9,0,0,1
7820,3,0,0,6
7821,3,0,0,6
7822,6,0,0,1
7823,9,0,0,0
7824,9,0,0,7
7825,0,0,0,2
7826,8,0,0,5
7827,5,0,0,7
7828,8,0,0,3
7829,1,0,0,5
7830,5,0,0,5
7831,8,0,0,3
7832,0,0,0,0
7833,0,0,0,9
7834,4,0,0,5
7835,5,0,0,5
7836,2,0,0,2
7837,6,0,0,9
7838,2,0,0,8
7839,1,0,0,2
7840,2,0,0,2
7841,6,0,0,8
7842,1,0,0,4
7843,7,0,0,2
7844,3,0,0,9
7845,3,0,0,4
7846,9,0,0,4
7847,7,0,0,9
7848,3,0,0,2
7849,1,0,0,5
7850,9,0,0,8
7851,1,0,0,4
7852,9,0,0,3
7853,0,0,0,4
7854,0,0,0,5
7855,0,0,0,0
7856,0,0,0,1
7857,5,0,0,5
7858,2,0,0,5
7859,0,0,0,4
7860,1,0,0,9
7861,8,0,0,4
7862,7,0,0,6
7863,9,0,0,0
7864,5,0,0,9
7865,8,0,0,1
7866,9,0,0,6
7867,0,0,0,6
7868,1,0,0,3
7869,8,0,0,9
7870,1,0,0,6
7871,9,0,0,5
7872,8,0,0,3
7873,1,0,0,6
7874,8,0,0,4
7875,0,0,0,0
7876,3,0,0,8
7877,7,0,0,2
7878,5,0,0,8
7879,3,0,0,9
7880,4,0,0,3
7881,7,0,0,1
7882,6,0,0,2
7883,2,0,0,4
7884,7,0,0,4
7885,6,0,0,3
7886,1,0,0,2
7887,1,0,0,0
7888,5,0,0,4
7889,9,0,0,7
7890,1,0,0,9
7891,6,0,0,4
7892,2,0,0,8
7893,7,0,0,1
7894,5,0,0,9
7895,4,0,0,8
7896,0,0,0,7
7897,0,0,0,8
7898,5,0,0,4
7899,8,0,0,1
7900,9,0,0,4
7901,3,0,0,0
7902,2,0,0,2
7903,8,0,0,0
7904,3,0,0,2
7905,9,0,0,5
7906,0,0,0,6
7907,3,0,0,3
7908,0,0,0,9
7909,1,0,0,4
7910,7,0,0,7
7911,1,0,0,5
7912,4,0,0,4
7913,5,0,0,3
7914,2,0,0,0
7915,9,0,0,2
7916,4,0,0,8
7917,1,0,0,4
7918,1,0,0,9
7919,3,0,0,1
7920,0,0,0,1
7921,7,0,0,0
7922,2,0,0,2
7923,7,0,0,4
7924,4,0,0,3
7925,2,0,0,4
7926,0,0,0,2
7927,8,0,0,3
7928,5,0,0,4
7929,6,0,0,1
7930,2,0,0,3
7931,9,0,0,0
7932,3,0,0,8
7933,7,0,0,8
7934,3,0,0,9
7935,9,0,0,0
7936,8,0,0,8
7937,0,0,0,8
7938,1,0,0,4
7939,3,0,0,9
7940,0,0,0,4
7941,4,0,0,4
7942,3,0,0,4
7943,4,0,0,5
7944,3,0,0,5
7945,8,0,0,2
7946,8,0,0,4
7947,4,0,0,3
7948,1,0,0,0
7949,5,0,0,7
7950,4,0,0,2
7951,6,0,0,0
7952,6,0,0,0
7953,1,0,0,5
7954,1,0,0,2
7955,4,0,0,7
7956,6,0,0,1
7957,4,0,0,4
7958,2,0,0,8
7959,5,0,0,6
7960,7,0,0,1
7961,5,0,0,7
7962,7,0,0,5
7963,5,0,0,1
7964,9,0,0,2
7965,3,0,0,4
7966,7,0,0,3
7967,6,0,0,6
7968,2,0,0,6
7969,9,0,0,9
7970,2,0,0,1
7971,2,0,0,8
7972,9,0,0,8
7973,4,0,0,4
7974,2,0,0,7
7975,5,0,0,0
7976,3,0,0,6
7977,8,0,0,7
7978,2,0,0,5
7979,3,0,0,7
7980,5,0,0,5
7981,9,0,0,7
7982,0,0,0,8
7983,4,0,0,3
7984,2,0,0,4
7985,7,0,0,0
7986,6,0,0,8
7987,8,0,0,4
7988,0,0,0,7
7989,0,0,0,7
7990,0,0,0,4
7991,0,0,0,1
7992,4,0,0,8
7993,1,0,0,1
7994,3,0,0,8
7995,4,0,0,4
7996,7,0,0,4
7997,5,0,0,8
7998,5,0,0,0
7999,6,0,0,9
8000,8,0,0,0
8001,4,0,0,1
8002,4,0,0,8
8003,7,0,0,2
8004,6,0,0,6
8005,3,0,0,6
8006,3,0,0,6
8007,8,0,0,0
8008,0,0,0,8
8009,6,0,0,5
8010,4,0,0,1
8011,0,0,0,3
8012,5,0,0,7
8013,0,0,0,7
8014,8,0,0,8
8015,1,0,0,0
8016,3,0,0,6
8017,4,0,0,8
8018,6,0,0,4
8019,8,0,0,9
8020,6,0,0,4
8021,3,0,0,5
8022,4,0,0,4
8023,1,0,0,2
8024,3,0,0,7
8025,0,0,0,2
8026,9,0,0,1
8027,8,0,0,6
8028,5,0,0,3
8029,8,0,0,2
8030,3,0,0,9
8031,2,0,0,9
8032,5,0,0,8
8033,8,0,0,2
8034,4,0,0,3
8035,4,0,0,4
8036,0,0,0,5
8037,9,0,0,5
8038,8,0,0,6
8039,8,0,0,1
8040,3,0,0,5
8041,0,0,0,5
8042,4,0,0,6
8043,8,0,0,0
8044,2,0,0,2
8045,7,0,0,9
8046,5,0,0,0
8047,8,0,0,7
8048,3,0,0,4
8049,4,0,0,5
8050,5,0,0,6
8051,7,0,0,0
8052,4,0,0,1
8053,8,0,0,7
8054,0,0,0,1
8055,2,0,0,1
8056,1,0,0,4
8057,0,0,0,5
8058,1,0,0,6
8059,9,0,0,8
8060,1,0,0,3
8061,2,0,0,2
8062,1,0,0,7
8063,0,0,0,2
8064,1,0,0,2
8065,8,0,0,9
8066,9,0,0,5
8067,3,0,0,1
8068,0,0,0,6
8069,4,0,0,3
8070,3,0,0,9
8071,7,0,0,9
8072,3,0,0,5
8073,1,0,0,3
8074,5,0,0,9
8075,9,0,0,6
8076,9,0,0,4
8077,1,0,0,3
8078,9,0,0,2
8079,2,0,0,8
8080,3,0,0,3
8081,0,0,0,8
8082,6,0,0,4
8083,0,0,0,3
8084,7,0,0,5
8085,5,0,0,1
8086,1,0,0,4
8087,0,0,0,0
8088,0,0,0,4
8089,9,0,0,8
8090,5,0,0,9
8091,3,0,0,1
8092,7,0,0,6
8093,7,0,0,6
8094,8,0,0,6
8095,1,0,0,7
8096,6,0,0,0
8097,5,0,0,9
8098,5,0,0,5
8099,1,0,0,8
8100,3,0,0,5
8101,7,0,0,3
8102,6,0,0,2
8103,5,0,0,8
8104,5,0,0,2
8105,1,0,0,9
8106,8,0,0,5
8107,3,0,0,7
8108,9,0,0,0
8109,0,0,0,9
8110,6,0,0,4
8111,3,0,0,5
8112,6,0,0,6
8113,3,0,0,5
8114,5,0,0,3
8115,4,0,0,4
8116,6,0,0,7
8117,8,0,0,5
8118,2,0,0,1
8119,4,0,0,1
8120,9,0,0,6
8121,1,0,0,5
8122,5,0,0,5
8123,1,0,0,0
8124,6,0,0,8
8125,7,0,0,5
8126,5,0,0,1
8127,9,0,0,3
8128,8,0,0,1
8129,4,0,0,1
8130,0,0,0,4
8131,7,0,0,6
8132,5,0,0,6
8133,8,0,0,1
8134,5,0,0,9
8135,5,0,0,1
8136,0,0,0,9
8137,9,0,0,8
8138,3,0,0,1
8139,5,0,0,5
8140,3,0,0,3
8141,4,0,0,5
8142,5,0,0,0
8143,7,0,0,8
8144,2,0,0,8
8145,7,0,0,9
8146,3,0,0,1
8147,0,0,0,5
8148,1,0,0,2
8149,2,0,0,9
8150,1,0,0,6
8151,4,0,0,0
8152,5,0,0,7
8153,6,0,0,6
8154,5,0,0,5
8155,8,0,0,5
8156,7,0,0,7
8157,6,0,0,4
8158,3,0,0,3
8159,7,0,0,4
8160,4,0,0,7
8161,8,0,0,9
8162,8,0,0,5
8163,5,0,0,6
8164,5,0,0,6
8165,2,0,0,6
8166,4,0,0,0
8167,7,0,0,2
8168,8,0,0,8
8169,4,0,0,3
8170,6,0,0,9
8171,1,0,0,4
8172,4,0,0,2
8173,4,0,0,5
8174,5,0,0,4
8175,3,0,0,7
8176,6,0,0,4
8177,1,0,0,3
8178,2,0,0,3
8179,1,0,0,2
8180,3,0,0,4
8181,8,0,0,9
8182,1,0,0,2
8183,1,0,0,1
8184,3,0,0,3
8185,5,0,0,5
8186,5,0,0,7
8187,7,0,0,8
8188,5,0,0,5
8189,3,0,0,7
8190,7,0,0,6
8191,6,0,0,8
8192,7,0,0,6
8193,2,0,0,7
8194,1,0,0,3
8195,1,0,0,2
8196,7,0,0,6
8197,2,0,0,4
8198,4,0,0,8
8199,5,0,0,7
8200,1,0,0,1
8201,7,0,0,6
8202,3,0,0,6
8203,9,0,0,2
8204,6,0,0,1
8205,1,0,0,7
8206,4,0,0,0
8207,0,0,0,8
8208,6,0,0,5
8209,6,0,0,9
8210,3,0,0,1
8211,0,0,0,1
8212,6,0,0,2
8213,8,0,0,1
8214,5,0,0,1
8215,1,0,0,5
8216,6,0,0,3
8217,7,0,0,6
8218,9,0,0,0
8219,5,0,0,8
8220,9,0,0,3
8221,4,0,0,4
8222,9,0,0,7
8223,2,0,0,6
8224,8,0,0,5
8225,5,0,0,7
8226,4,0,0,6
8227,6,0,0,7
8228,5,0,0,9
8229,3,0,0,4
8230,2,0,0,8
8231,7,0,0,6
8232,8,0,0,4
8233,6,0,0,3
8234,5,0,0,5
8235,0,0,0,1
8236,5,0,0,9
8237,4,0,0,2
8238,0,0,0,2
8239,7,0,0,6
8240,1,0,0,9
8241,3,0,0,2
8242,7,0,0,4
8243,0,0,0,1
8244,6,0,0,4
8245,8,0,0,5
8246,1,0,0,0
8247,0,0,0,4
8248,9,0,0,3
8249,5,0,0,5
8250,2,0,0,0
8251,0,0,0,6
8252,4,0,0,6
8253,0,0,0,4
8254,8,0,0,9
8255,1,0,0,7
8256,8,0,0,0
8257,1,0,0,1
8258,7,0,0,7
8259,0,0,0,7
8260,8,0,0,5
8261,6,0,0,9
8262,4,0,0,7
8263,7,0,0,6
8264,8,0,0,1
8265,1,0,0,8
8266,2,0,0,1
8267,4,0,0,6
8268,4,0,0,5
8269,9,0,0,2
8270,5,0,0,8
8271,2,0,0,0
8272,5,0,0,3
8273,0,0,0,2
8274,3,0,0,4
8275,2,0,0,7
8276,5,0,0,9
8277,9,0,0,0
8278,3,0,0,9
8279,1,0,0,4
8280,3,0,0,0
8281,1,0,0,4
8282,5,0,0,0
8283,4,0,0,2
8284,3,0,0,1
8285,3,0,0,0
8286,9,0,0,0
8287,2,0,0,5
8288,4,0,0,2
8289,6,0,0,6
8290,5,0,0,6
8291,0,0,0,7
8292,8,0,0,9
8293,8,0,0,8
8294,8,0,0,2
8295,7,0,0,0
8296,4,0,0,9
8297,3,0,0,9
8298,7,0,0,4
8299,8,0,0,7
8300,6,0,0,8
8301,4,0,0,2
8302,5,0,0,2
8303,3,0,0,5
8304,5,0,0,4
8305,0,0,0,9
8306,6,0,0,2
8307,1,0,0,3
8308,2,0,0,9
8309,7,0,0,3
8310,1,0,0,0
8311,4,0,0,6
8312,8,0,0,3
8313,4,0,0,5
8314,0,0,0,1
8315,9,0,0,2
8316,6,0,0,8
8317,3,0,0,6
8318,9,0,0,5
8319,1,0,0,5
8320,9,0,0,1
8321,2,0,0,8
8322,8,0,0,8
8323,5,0,0,1
8324,3,0,0,7
8325,6,0,0,8
8326,4,0,0,0
8327,3,0,0,6
8328,4,0,0,6
8329,5,0,0,6
8330,5,0,0,1
8331,5,0,0,2
8332,2,0,0,7
8333,7,0,0,6
8334,4,0,0,1
8335,3,0,0,8
8336,8,0,0,6
8337,8,0,0,7
8338,7,0,0,8
8339,9,0,0,5
8340,1,0,0,5
8341,4,0,0,6
8342,5,0,0,5
8343,6,0,0,3
8344,5,0,0,6
8345,9,0,0,3
8346,1,0,0,5
8347,9,0,0,9
8348,8,0,0,5
8349,4,0,0,8
8350,0,0,0,6
8351,8,0,0,4
8352,0,0,0,7
8353,2,0,0,9
8354,8,0,0,7
8355,0,0,0,3
8356,5,0,0,3
8357,4,0,0,9
8358,0,0,0,7
8359,7,0,0,4
8360,2,0,0,4
8361,4,0,0,1
8362,3,0,0,1
8363,2,0,0,8
8364,1,0,0,1
8365,8,0,0,2
8366,1,0,0,9
8367,7,0,0,4
8368,5,0,0,0
8369,6,0,0,5
8370,4,0,0,1
8371,5,0,0,9
8372,0,0,0,2
8373,2,0,0,8
8374,1,0,0,1
8375,7,0,0,0
8376,5,0,0,4
8377,0,0,0,7
8378,3,0,0,9
8379,5,0,0,4
8380,7,0,0,9
8381,6,0,0,0
8382,3,0,0,5
8383,5,0,0,4
8384,5,0,0,0
8385,9,0,0,3
8386,4,0,0,6
8387,2,0,0,7
8388,8,0,0,4
8389,6,0,0,7
8390,9,0,0,5
8391,0,0,0,6
8392,1,0,0,4
8393,7,0,0,6
8394,6,0,0,5
8395,8,0,0,4
8396,4,0,0,2
8397,8,0,0,4
8398,5,0,0,1
8399,5,0,0,4
8400,6,0,0,4
8401,0,0,0,4
8402,8,0,0,9
8403,5,0,0,7
8404,0,0,0,4
8405,5,0,0,5
8406,6,0,0,9
8407,8,0,0,3
8408,7,0,0,2
8409,5,0,0,7
8410,2,0,0,1
8411,7,0,0,2
8412,8,0,0,2
8413,6,0,0,8
8414,7,0,0,8
8415,7,0,0,3
8416,6,0,0,3
8417,5,0,0,5
8418,4,0,0,6
8419,4,0,0,7
8420,7,0,0,0
8421,3,0,0,7
8422,0,0,0,6
8423,2,0,0,6
8424,7,0,0,5
8425,0,0,0,6
8426,4,0,0,4
8427,5,0,0,5
8428,9,0,0,0
8429,1,0,0,2
8430,8,0,0,9
8431,3,0,0,6
8432,8,0,0,3
8433,2,0,0,8
8434,5,0,0,0
8435,2,0,0,6
8436,7,0,0,4
8437,0,0,0,6
8438,3,0,0,9
8439,7,0,0,9
8440,4,0,0,2
8441,0,0,0,8
8442,9,0,0,4
8443,1,0,0,1
8444,0,0,0,0
8445,0,0,0,3
8446,1,0,0,8
8447,7,0,0,9
8448,7,0,0,2
8449,4,0,0,1
8450,7,0,0,4
8451,9,0,0,9
8452,8,0,0,2
8453,5,0,0,6
8454,9,0,0,9
8455,2,0,0,6
8456,2,0,0,1
8457,5,0,0,6
8458,0,0,0,6
8459,9,0,0,6
8460,8,0,0,1
8461,7,0,0,1
8462,9,0,0,1
8463,9,0,0,4
8464,0,0,0,9
8465,5,0,0,6
8466,5,0,0,3
8467,3,0,0,8
8468,2,0,0,8
8469,8,0,0,2
8470,1,0,0,2
8471,0,0,0,2
8472,7,0,0,5
8473,9,0,0,4
8474,0,0,0,7
8475,0,0,0,5
8476,7,0,0,1
8477,3,0,0,9
8478,6,0,0,6
8479,0,0,0,3
8480,9,0,0,0
8481,3,0,0,3
8482,5,0,0,7
8483,2,0,0,3
8484,6,0,0,4
8485,2,0,0,2
8486,7,0,0,9
8487,5,0,0,1
8488,8,0,0,0
8489,0,0,0,0
8490,4,0,0,8
8491,9,0,0,9
8492,6,0,0,6
8493,5,0,0,3
8494,0,0,0,6
8495,7,0,0,0
8496,7,0,0,5
8497,9,0,0,5
8498,1,0,0,8
8499,1,0,0,7
8500,2,0,0,3
8501,5,0,0,7
8502,1,0,0,3
8503,2,0,0,7
8504,0,0,0,1
8505,2,0,0,5
8506,9,0,0,8
8507,3,0,0,8
8508,2,0,0,7
8509,0,0,0,1
8510,5,0,0,0
8511,9,0,0,0
8512,5,0,0,9
8513,9,0,0,6
8514,4,0,0,6
8515,8,0,0,1
8516,6,0,0,4
8517,6,0,0,9
8518,9,0,0,6
8519,3,0,0,0
8520,3,0,0,7
8521,4,0,0,9
8522,2,0,0,3
8523,1,0,0,3
8524,2,0,0,5
8525,7,0,0,6
8526,0,0,0,9
8527,7,0,0,7
8528,9,0,0,8
8529,0,0,0,6
8530,4,0,0,4
8531,2,0,0,5
8532,0,0,0,9
8533,9,0,0,4
8534,1,0,0,8
8535,1,0,0,8
8536,5,0,0,2
8537,2,0,0,6
8538,0,0,0,0
8539,8,0,0,4
8540,6,0,0,5
8541,0,0,0,5
8542,2,0,0,8
8543,6,0,0,5
8544,7,0,0,8
8545,3,0,0,7
8546,6,0,0,0
8547,9,0,0,0
8548,1,0,0,3
8549,5,0,0,6
8550,8,0,0,7
8551,5,0,0,4
8552,4,0,0,5
8553,7,0,0,4
8554,2,0,0,1
8555,1,0,0,1
8556,8,0,0,5
8557,0,0,0,6
8558,8,0,0,4
8559,3,0,0,9
8560,8,0,0,5
8561,9,0,0,5
8562,2,0,0,3
8563,2,0,0,4
8564,0,0,0,6
8565,8,0,0,0
8566,6,0,0,6
8567,8,0,0,7
8568,6,0,0,7
8569,2,0,0,8
8570,5,0,0,9
8571,8,0,0,4
8572,1,0,0,5
8573,9,0,0,7
8574,8,0,0,5
8575,5,0,0,0
8576,3,0,0,7
8577,3,0,0,9
8578,5,0,0,4
8579,4,0,0,7
8580,1,0,0,5
8581,9,0,0,5
8582,0,0,0,3
8583,1,0,0,6
8584,1,0,0,5
8585,8,0,0,3
8586,0,0,0,6
8587,5,0,0,4
8588,5,0,0,1
8589,4,0,0,0
8590,9,0,0,8
8591,2,0,0,6
8592,8,0,0,9
8593,4,0,0,6
8594,3,0,0,9
8595,5,0,0,6
8596,8,0,0,5
8597,9,0,0,0
8598,8,0,0,7
8599,5,0,0,5
8600,7,0,0,9
8601,6,0,0,0
8602,0,0,0,9
8603,9,0,0,3
8604,2,0,0,9
8605,7,0,0,4
8606,4,0,0,0
8607,6,0,0,7
8608,8,0,0,0
8609,8,0,0,1
8610,6,0,0,7
8611,6,0,0,1
8612,6,0,0,5
8613,2,0,0,8
8614,3,0,0,1
8615,4,0,0,0
8616,3,0,0,5
8617,2,0,0,8
8618,2,0,0,4
8619,8,0,0,2
8620,1,0,0,7
8621,9,0,0,5
8622,4,0,0,4
8623,4,0,0,6
8624,7,0,0,7
8625,4,0,0,9
8626,7,0,0,3
8627,7,0,0,3
8628,4,0,0,2
8629,9,0,0,2
8630,1,0,0,5
8631,9,0,0,2
8632,0,0,0,9
8633,2,0,0,8
8634,2,0,0,0
8635,0,0,0,6
8636,4,0,0,5
8637,9,0,0,3
8638,4,0,0,7
8639,0,0,0,6
8640,4,0,0,3
8641,6,0,0,3
8642,5,0,0,5
8643,6,0,0,9
8644,0,0,0,6
8645,3,0,0,0
8646,8,0,0,2
8647,8,0,0,3
8648,3,0,0,3
8649,4,0,0,5
8650,8,0,0,2
8651,8,0,0,3
8652,1,0,0,7
8653,4,0,0,2
8654,2,0,0,1
8655,0,0,0,8
8656,7,0,0,1
8657,6,0,0,4
8658,2,0,0,0
8659,4,0,0,9
8660,2,0,0,8
8661,1,0,0,3
8662,2,0,0,8
8663,8,0,0,1
8664,4,0,0,1
8665,9,0,0,0
8666,4,0,0,5
8667,3,0,0,5
8668,5,0,0,4
8669,6,0,0,6
8670,4,0,0,6
8671,5,0,0,8
8672,8,0,0,0
8673,4,0,0,1
8674,2,0,0,9
8675,1,0,0,8
8676,0,0,0,8
8677,5,0,0,9
8678,0,0,0,3
8679,7,0,0,0
8680,3,0,0,9
8681,4,0,0,5
8682,3,0,0,6
8683,1,0,0,6
8684,5,0,0,3
8685,7,0,0,7
8686,5,0,0,8
8687,9,0,0,5
8688,5,0,0,2
8689,7,0,0,1
8690,5,0,0,3
8691,5,0,0,1
8692,9,0,0,4
8693,9,0,0,4
8694,6,0,0,5
8695,7,0,0,3
8696,3,0,0,4
8697,1,0,0,6
8698,0,0,0,5
8699,6,0,0,6
8700,5,0,0,3
8701,5,0,0,5
8702,3,0,0,4
8703,9,0,0,4
8704,1,0,0,5
8705,5,0,0,6
8706,9,0,0,8
8707,8,0,0,1
8708,3,0,0,5
8709,4,0,0,7
8710,5,0,0,5
8711,9,0,0,0
8712,9,0,0,6
8713,7,0,0,6
8714,5,0,0,5
8715,6,0,0,3
8716,2,0,0,6
8717,1,0,0,1
8718,5,0,0,9
8719,5,0,0,2
8720,5,0,0,4
8721,7,0,0,8
8722,8,0,0,3
8723,3,0,0,3
8724,0,0,0,0
8725,5,0,0,5
8726,7,0,0,6
8727,8,0,0,5
8728,1,0,0,9
8729,9,0,0,6
8730,8,0,0,0
8731,6,0,0,5
8732,8,0,0,0
8733,8,0,0,7
8734,3,0,0,7
8735,7,0,0,5
8736,4,0,0,2
8737,7,0,0,7
8738,4,0,0,5
8739,0,0,0,3
8740,2,0,0,0
8741,2,0,0,0
8742,8,0,0,5
8743,1,0,0,3
8744,9,0,0,3
8745,1,0,0,8
8746,4,0,0,9
8747,8,0,0,0
8748,3,0,0,8
8749,7,0,0,5
8750,2,0,0,3
8751,3,0,0,3
8752,3,0,0,0
8753,4,0,0,7
8754,8,0,0,2
8755,7,0,0,7
8756,4,0,0,1
8757,1,0,0,6
8758,8,0,0,7
8759,7,0,0,6
8760,3,0,0,2
8761,7,0,0,5
8762,7,0,0,6
8763,2,0,0,1
8764,1,0,0,8
8765,1,0,0,4
8766,7,0,0,3
8767,0,0,0,4
8768,9,0,0,8
8769,4,0,0,5
8770,6,0,0,7
8771,7,0,0,6
8772,9,0,0,9
8773,5,0,0,1
8774,4,0,0,3
8775,8,0,0,0
8776,2,0,0,7
8777,3,0,0,6
8778,4,0,0,3
8779,7,0,0,4
8780,8,0,0,5
8781,2,0,0,8
8782,7,0,0,7
8783,8,0,0,5
8784,0,0,0,4
8785,8,0,0,4
8786,5,0,0,7
8787,9,0,0,8
8788,0,0,0,3
8789,8,0,0,3
8790,2,0,0,2
8791,3,0,0,7
8792,2,0,0,7
8793,8,0,0,2
8794,8,0,0,8
8795,7,0,0,7
8796,2,0,0,9
8797,6,0,0,7
8798,9,0,0,8
8799,9,0,0,7
8800,8,0,0,8
8801,1,0,0,0
8802,2,0,0,4
8803,1,0,0,0
8804,8,0,0,9
8805,2,0,0,4
8806,8,0,0,8
8807,1,0,0,9
8808,5,0,0,7
8809,7,0,0,5
8810,5,0,0,2
8811,7,0,0,8
8812,7,0,0,5
8813,5,0,0,0
8814,0,0,0,8
8815,1,0,0,0
8816,2,0,0,2
8817,2,0,0,5
8818,9,0,0,5
8819,7,0,0,2
8820,4,0,0,8
8821,2,0,0,7
8822,7,0,0,4
8823,4,0,0,8
8824,3,0,0,8
8825,4,0,0,7
8826,7,0,0,8
8827,2,0,0,7
8828,9,0,0,1
8829,5,0,0,9
8830,6,0,0,6
8831,0,0,0,2
8832,2,0,0,7
8833,3,0,0,3
8834,5,0,0,3
8835,4,0,0,4
8836,5,0,0,8
8837,3,0,0,7
8838,3,0,0,4
8839,2,0,0,8
8840,3,0,0,3
8841,8,0,0,2
8842,9,0,0,9
8843,1,0,0,4
8844,4,0,0,8
8845,7,0,0,7
8846,3,0,0,5
8847,8,0,0,0
8848,0,0,0,7
8849,7,0,0,1
8850,2,0,0,8
8851,3,0,0,8
8852,0,0,0,9
8853,9,0,0,2
8854,3,0,0,6
8855,0,0,0,4
8856,4,0,0,9
8857,0,0,0,9
8858,9,0,0,7
8859,7,0,0,5
8860,7,0,0,6
8861,5,0,0,3
8862,9,0,0,4
8863,6,0,0,8
8864,4,0,0,3
8865,6,0,0,1
8866,0,0,0,4
8867,0,0,0,4
8868,1,0,0,0
8869,5,0,0,9
8870,3,0,0,0
8871,1,0,0,4
8872,9,0,0,8
8873,9,0,0,6
8874,9,0,0,7
8875,7,0,0,1
8876,0,0,0,3
8877,4,0,0,3
8878,2,0,0,0
8879,6,0,0,8
8880,0,0,0,9
8881,0,0,0,8
8882,9,0,0,6
8883,4,0,0,2
8884,0,0,0,9
8885,1,0,0,1
8886,5,0,0,4
8887,3,0,0,2
8888,1,0,0,7
8889,9,0,0,6
8890,6,0,0,1
8891,1,0,0,5
8892,4,0,0,4
8893,5,0,0,2
8894,9,0,0,0
8895,4,0,0,1
8896,7,0,0,6
8897,0,0,0,3
8898,0,0,0,3
8899,2,0,0,2
8900,3,0,0,1
8901,5,0,0,2
8902,6,0,0,6
8903,8,0,0,9
8904,6,0,0,1
8905,4,0,0,8
8906,6,0,0,7
8907,2,0,0,5
8908,7,0,0,6
8909,2,0,0,0
8910,9,0,0,5
8911,6,0,0,3
8912,3,0,0,1
8913,8,0,0,1
8914,0,0,0,0
8915,3,0,0,6
8916,6,0,0,5
8917,1,0,0,9
8918,0,0,0,7
8919,9,0,0,5
8920,3,0,0,9
8921,6,0,0,8
8922,3,0,0,9
8923,9,0,0,0
8924,9,0,0,8
8925,5,0,0,9
8926,5,0,0,5
8927,2,0,0,4
8928,0,0,0,7
8929,5,0,0,3
8930,4,0,0,9
8931,2,0,0,5
8932,0,0,0,1
8933,0,0,0,1
8934,0,0,0,6
8935,2,0,0,4
8936,8,0,0,2
8937,8,0,0,3
8938,6,0,0,1
8939,7,0,0,7
8940,2,0,0,2
8941,9,0,0,6
8942,7,0,0,9
8943,7,0,0,8
8944,7,0,0,0
8945,5,0,0,3
8946,6,0,0,0
8947,2,0,0,3
8948,0,0,0,9
8949,0,0,0,8
8950,7,0,0,8
8951,6,0,0,7
8952,4,0,0,1
8953,0,0,0,1
8954,1,0,0,3
8955,8,0,0,4
8956,5,0,0,6
8957,7,0,0,7
8958,5,0,0,8
8959,7,0,0,4
8960,9,0,0,8
8961,2,0,0,0
8962,0,0,0,3
8963,3,0,0,9
8964,1,0,0,0
8965,1,0,0,4
8966,2,0,0,4
8967,3,0,0,5
8968,1,0,0,1
8969,8,0,0,3
8970,6,0,0,6
8971,8,0,0,8
8972,1,0,0,7
8973,1,0,0,0
8974,9,0,0,5
8975,3,0,0,4
8976,9,0,0,2
8977,5,0,0,6
8978,8,0,0,3
8979,0,0,0,0
8980,2,0,0,0
8981,8,0,0,9
8982,0,0,0,0
8983,1,0,0,2
8984,5,0,0,2
8985,0,0,0,1
8986,9,0,0,8
